segment,mean,median,max,sunlight_contamination,dark_segment
2014-01-06-15,11.7,5.95,80.86,0,1
2014-01-06-18,3.76,0.0,77.79,0,1
2014-01-06-21,0.0,0.0,0.0,0,1
2014-01-07-0,5.08,0.0,32.85,0,1
2014-01-07-3,10.83,10.71,246.11,0,1
2014-01-07-6,9.49,7.12,100.95,0,1
2014-01-07-9,13.86,8.26,161.07,0,1
2014-01-07-12,10.48,8.02,58.84,0,1
2014-01-07-15,44.08,32.37,246.91,0,0
2014-01-07-18,2.62,0.0,241.59,0,1
2014-01-07-21,0.0,0.0,0.0,0,1
2014-01-08-0,4.44,0.0,31.58,0,1
2014-01-08-3,17.06,17.64,242.4,0,0
2014-01-08-6,12.84,13.68,29.09,0,1
2014-01-08-9,9.4,9.78,24.05,0,1
2014-01-08-12,3.88,3.28,16.72,0,1
2014-01-08-15,15.13,11.63,66.33,0,1
2014-01-08-18,3.66,0.0,64.67,0,1
2014-01-08-21,0.0,0.0,0.0,0,1
2014-01-09-0,3.87,0.0,30.01,0,1
2014-01-09-3,16.62,18.4,27.97,0,0
2014-01-09-6,19.25,20.48,49.06,0,0
2014-01-09-9,36.17,35.88,108.87,0,0
2014-01-09-12,23.78,20.01,73.97,0,0
2014-01-09-15,8.77,5.97,42.47,0,1
2014-01-09-18,1.54,0.0,42.7,0,1
2014-01-09-21,0.0,0.0,0.0,0,1
2014-01-10-0,3.2,0.0,33.58,0,1
2014-01-10-3,14.79,14.43,29.61,0,1
2014-01-10-6,17.38,16.77,246.79,0,0
2014-01-10-9,16.55,17.19,61.99,0,0
2014-01-10-12,12.66,8.93,57.85,0,1
2014-01-10-15,24.57,19.92,134.99,0,0
2014-01-10-18,3.33,0.0,131.17,0,1
2014-01-10-21,0.0,0.0,0.0,0,1
2014-01-11-0,7.29,0.0,240.45,0,1
2014-01-11-3,13.07,12.12,36.87,0,1
2014-01-11-6,17.91,15.92,249.07,0,0
2014-01-11-9,12.7,11.21,113.61,0,1
2014-01-11-12,8.86,6.92,37.17,0,1
2014-01-11-15,13.67,7.4,126.09,0,1
2014-01-11-18,2.65,0.0,120.67,0,1
2014-01-11-21,0.0,0.0,0.0,0,1
2014-01-12-0,7.11,0.0,238.44,0,1
2014-01-12-3,13.86,13.1,56.08,0,1
2014-01-12-6,17.93,15.7,248.27,0,0
2014-01-12-9,49.53,29.64,249.07,0,0
2014-01-12-12,47.63,40.72,205.15,0,0
2014-01-12-15,18.38,11.9,122.26,0,1
2014-01-12-18,1.92,0.0,114.54,0,1
2014-01-12-21,0.0,0.0,0.0,0,1
2014-01-13-0,5.83,0.0,235.66,0,1
2014-01-13-3,14.01,12.39,168.34,0,1
2014-01-13-6,22.23,18.0,194.82,0,0
2014-01-13-9,40.31,27.23,249.07,0,0
2014-01-13-12,19.65,13.99,196.21,0,1
2014-01-13-15,10.04,5.36,41.12,0,1
2014-01-13-18,0.55,0.0,33.43,0,1
2014-01-13-21,0.0,0.0,0.0,0,1
2014-01-14-0,1.27,0.0,29.19,0,1
2014-01-14-3,12.29,9.4,28.18,1,1
2014-01-14-6,8.43,6.26,148.74,1,1
2014-01-14-9,8.43,5.96,223.3,1,1
2014-01-14-12,70.91,61.19,229.09,1,0
2014-01-14-15,29.27,22.44,186.97,0,0
2014-01-14-18,1.87,0.0,68.48,0,1
2014-01-14-21,0.0,0.0,0.0,0,1
2014-01-15-0,0.87,0.0,32.1,0,1
2014-01-15-3,14.24,17.85,33.52,0,0
2014-01-15-6,8.17,6.78,25.31,1,1
2014-01-15-9,31.67,13.54,224.48,1,1
2014-01-15-12,10.63,8.49,26.59,1,1
2014-01-15-15,21.42,17.35,58.77,0,0
2014-01-15-18,0.42,0.0,31.38,0,1
2014-01-15-21,0.0,0.0,0.0,0,1
2014-01-16-0,2.91,0.0,32.97,0,1
2014-01-16-3,13.19,16.55,26.3,1,0
2014-01-16-6,7.76,6.5,24.7,1,1
2014-01-16-9,14.74,8.85,224.48,1,1
2014-01-16-12,6.66,4.71,210.39,1,1
2014-01-16-15,20.0,17.93,64.64,0,0
2014-01-16-18,1.04,0.0,63.07,0,1
2014-01-16-21,0.0,0.0,0.0,0,1
2014-01-17-0,5.63,0.0,41.56,0,1
2014-01-17-3,10.62,9.83,26.07,0,1
2014-01-17-6,9.5,5.98,25.85,1,1
2014-01-17-9,6.95,5.38,24.83,1,1
2014-01-17-12,8.89,4.12,27.25,1,1
2014-01-17-15,16.39,15.12,48.67,0,0
2014-01-17-18,0.11,0.0,24.73,0,1
2014-01-17-21,0.0,0.0,0.0,0,1
2014-01-18-0,4.63,0.0,61.12,0,1
2014-01-18-3,8.44,7.14,31.74,0,1
2014-01-18-6,13.88,16.79,26.55,1,0
2014-01-18-9,9.47,3.89,26.91,1,1
2014-01-18-12,15.52,17.33,26.07,0,0
2014-01-18-15,15.78,17.56,53.26,0,0
2014-01-18-18,0.0,0.0,0.0,0,1
2014-01-18-21,0.0,0.0,0.0,0,1
2014-01-19-0,4.93,0.0,38.3,0,1
2014-01-19-3,3.73,3.88,22.36,0,1
2014-01-19-6,11.24,10.43,26.21,0,1
2014-01-19-9,15.05,17.32,26.32,0,0
2014-01-19-12,15.63,18.71,216.29,1,0
2014-01-19-15,19.15,11.11,129.31,0,1
2014-01-19-18,0.0,0.0,0.0,0,1
2014-01-19-21,0.0,0.0,0.0,0,1
2014-01-20-0,6.2,0.0,128.0,0,1
2014-01-20-3,5.14,5.34,25.02,0,1
2014-01-20-6,14.58,7.44,182.71,0,1
2014-01-20-9,25.26,22.16,154.83,0,0
2014-01-20-12,19.37,17.7,246.91,0,0
2014-01-20-15,18.43,19.36,211.47,0,0
2014-01-20-18,0.0,0.0,0.0,0,1
2014-01-20-21,0.0,0.0,0.0,0,1
2014-01-21-0,4.72,0.0,238.93,0,1
2014-01-21-3,7.39,8.05,24.12,0,1
2014-01-21-6,11.27,10.99,30.27,0,1
2014-01-21-9,39.67,22.95,132.74,0,0
2014-01-21-12,62.88,67.07,117.69,0,0
2014-01-21-15,36.81,34.99,103.3,0,0
2014-01-21-18,0.0,0.0,0.0,0,1
2014-01-21-21,0.0,0.0,0.0,0,1
2014-01-22-0,3.32,0.0,247.7,0,1
2014-01-22-3,10.53,9.5,57.78,0,1
2014-01-22-6,18.46,16.55,68.26,0,0
2014-01-22-9,46.8,37.56,159.44,0,0
2014-01-22-12,51.85,50.77,134.54,0,0
2014-01-22-15,19.7,18.84,87.84,0,0
2014-01-22-18,0.0,0.0,0.0,0,1
2014-01-22-21,0.0,0.0,0.0,0,1
2014-01-23-0,6.62,0.0,131.34,0,1
2014-01-23-3,9.96,9.5,45.65,0,1
2014-01-23-6,8.86,8.91,38.22,0,1
2014-01-23-9,12.38,10.99,46.85,0,1
2014-01-23-12,9.8,10.1,24.82,0,1
2014-01-23-15,12.67,5.66,223.3,0,1
2014-01-23-18,0.0,0.0,0.0,0,1
2014-01-23-21,0.0,0.0,0.0,0,1
2014-01-24-0,3.62,0.0,36.88,0,1
2014-01-24-3,7.83,7.13,25.25,0,1
2014-01-24-6,5.36,5.36,24.12,0,1
2014-01-24-9,3.25,2.39,23.35,0,1
2014-01-24-12,1.9,1.2,22.06,0,1
2014-01-24-15,8.73,4.48,54.83,0,1
2014-01-24-18,0.0,0.0,0.0,0,1
2014-01-24-21,0.0,0.0,0.0,0,1
2014-01-25-0,4.35,0.0,230.6,0,1
2014-01-25-3,7.57,5.94,85.39,0,1
2014-01-25-6,7.89,6.52,73.73,0,1
2014-01-25-9,8.23,5.64,153.11,0,1
2014-01-25-12,22.04,15.97,109.47,0,0
2014-01-25-15,26.13,18.45,197.5,0,0
2014-01-25-18,0.0,0.0,0.0,0,1
2014-01-25-21,0.0,0.0,0.0,0,1
2014-01-26-0,2.64,0.0,209.98,0,1
2014-01-26-3,10.47,7.16,182.64,0,1
2014-01-26-6,27.58,22.18,201.01,0,0
2014-01-26-9,19.57,12.16,221.76,0,1
2014-01-26-12,4.26,3.58,23.53,0,1
2014-01-26-15,6.97,3.88,29.63,0,1
2014-01-26-18,0.0,0.0,0.0,0,1
2014-01-26-21,0.0,0.0,0.0,0,1
2014-01-27-0,4.99,0.0,221.9,0,1
2014-01-27-3,6.16,4.75,52.99,0,1
2014-01-27-6,5.04,3.86,33.51,0,1
2014-01-27-9,7.17,3.55,165.06,0,1
2014-01-27-12,10.32,4.14,168.54,0,1
2014-01-27-15,13.37,8.32,138.42,0,1
2014-01-27-18,0.0,0.0,0.0,0,1
2014-01-27-21,0.0,0.0,0.0,0,1
2014-01-28-0,3.42,0.0,84.81,0,1
2014-01-28-3,6.41,5.05,53.88,0,1
2014-01-28-6,6.42,3.28,210.34,0,1
2014-01-28-9,17.23,8.93,199.84,0,1
2014-01-28-12,16.77,8.62,159.81,0,1
2014-01-28-15,10.42,8.04,62.3,0,1
2014-01-28-18,0.0,0.0,0.0,0,1
2014-01-28-21,0.0,0.0,0.0,0,1
2014-01-29-0,2.31,0.0,54.71,0,1
2014-01-29-3,9.9,7.44,97.08,0,1
2014-01-29-6,24.29,13.2,228.39,0,1
2014-01-29-9,45.72,31.75,228.09,0,0
2014-01-29-12,15.76,9.19,131.55,0,1
2014-01-29-15,24.64,19.15,151.3,0,0
2014-01-29-18,0.0,0.0,0.0,0,1
2014-01-29-21,0.0,0.0,0.0,0,1
2014-01-30-0,1.57,0.0,37.98,0,1
2014-01-30-3,9.22,6.56,97.41,0,1
2014-01-30-6,5.39,4.45,26.11,0,1
2014-01-30-9,5.0,4.14,33.39,0,1
2014-01-30-12,4.94,3.86,30.57,0,1
2014-01-30-15,8.05,4.16,63.74,0,1
2014-01-30-18,0.0,0.0,0.0,0,1
2014-01-30-21,0.0,0.0,0.0,0,1
2014-01-31-0,1.84,0.0,196.44,0,1
2014-01-31-3,6.59,4.77,218.68,0,1
2014-01-31-6,4.96,3.88,144.77,0,1
2014-01-31-9,6.26,2.38,176.94,0,1
2014-01-31-12,7.76,2.09,78.62,0,1
2014-01-31-15,7.78,3.35,74.01,0,1
2014-01-31-18,0.0,0.0,0.0,0,1
2014-01-31-21,0.0,0.0,0.0,0,1
2014-02-01-0,1.3,0.0,36.23,0,1
2014-02-01-3,6.34,4.19,210.21,0,1
2014-02-01-6,3.63,2.99,22.36,0,1
2014-02-01-9,3.69,2.69,26.96,0,1
2014-02-01-12,6.04,4.76,62.93,0,1
2014-02-01-15,7.07,4.76,39.77,0,1
2014-02-01-18,0.0,0.0,0.0,0,1
2014-02-01-21,0.0,0.0,0.0,0,1
2014-02-02-0,0.91,0.0,32.25,0,1
2014-02-02-3,5.84,4.47,32.13,0,1
2014-02-02-6,5.42,3.58,60.46,0,1
2014-02-02-9,7.77,4.77,192.14,0,1
2014-02-02-12,2.21,2.09,21.18,0,1
2014-02-02-15,6.1,2.39,44.55,0,1
2014-02-02-18,0.0,0.0,0.0,0,1
2014-02-02-21,0.0,0.0,0.0,0,1
2014-02-03-0,0.57,0.0,34.3,0,1
2014-02-03-3,8.44,4.78,183.46,0,1
2014-02-03-6,6.96,2.68,176.76,0,1
2014-02-03-9,11.93,3.86,215.22,0,1
2014-02-03-12,4.57,1.49,81.75,0,1
2014-02-03-15,31.23,22.45,209.54,0,0
2014-02-03-18,0.0,0.0,0.0,0,1
2014-02-03-21,0.0,0.0,0.0,0,1
2014-02-04-0,0.25,0.0,115.62,0,1
2014-02-04-3,7.99,4.78,245.08,0,1
2014-02-04-6,6.56,2.69,90.77,0,1
2014-02-04-9,5.51,2.09,141.43,0,1
2014-02-04-12,5.18,1.79,35.25,0,1
2014-02-04-15,6.35,2.39,48.51,0,1
2014-02-04-18,0.0,0.0,0.0,0,1
2014-02-04-21,0.0,0.0,0.0,0,1
2014-02-05-0,0.21,0.0,31.36,0,1
2014-02-05-3,8.71,5.98,247.59,0,1
2014-02-05-6,2.87,2.39,16.82,0,1
2014-02-05-9,1.93,1.2,22.59,0,1
2014-02-05-12,3.13,1.49,65.63,0,1
2014-02-05-15,5.17,3.28,38.14,0,1
2014-02-05-18,0.0,0.0,0.0,0,1
2014-02-05-21,0.0,0.0,0.0,0,1
2014-02-06-0,0.0,0.0,0.0,0,1
2014-02-06-3,16.57,17.36,31.15,0,0
2014-02-06-6,19.21,19.87,49.02,0,0
2014-02-06-9,74.55,70.66,229.98,0,0
2014-02-06-12,93.44,88.4,224.8,0,0
2014-02-06-15,23.76,19.96,209.21,0,0
2014-02-06-18,0.0,0.0,0.0,0,1
2014-02-06-21,0.0,0.0,0.0,0,1
2014-02-07-0,0.0,0.0,0.0,0,1
2014-02-07-3,14.34,13.24,248.73,0,1
2014-02-07-6,14.6,15.18,65.92,0,0
2014-02-07-9,29.4,22.32,201.56,0,0
2014-02-07-12,17.3,13.09,120.39,0,1
2014-02-07-15,16.08,8.88,125.11,0,1
2014-02-07-18,0.0,0.0,0.0,0,1
2014-02-07-21,0.0,0.0,0.0,0,1
2014-02-08-0,0.0,0.0,0.0,0,1
2014-02-08-3,29.6,25.56,236.42,0,0
2014-02-08-6,95.52,85.5,249.07,0,0
2014-02-08-9,69.27,44.59,243.37,0,0
2014-02-08-12,40.99,26.45,218.78,0,0
2014-02-08-15,48.71,40.86,167.81,0,0
2014-02-08-18,0.0,0.0,0.0,0,1
2014-02-08-21,0.0,0.0,0.0,0,1
2014-02-09-0,0.0,0.0,0.0,0,1
2014-02-09-3,20.5,17.75,203.22,0,0
2014-02-09-6,57.61,43.3,248.5,0,0
2014-02-09-9,20.31,20.95,139.85,0,0
2014-02-09-12,45.61,21.28,234.02,0,0
2014-02-09-15,38.38,29.93,235.3,0,0
2014-02-09-18,0.0,0.0,0.0,0,1
2014-02-09-21,0.0,0.0,0.0,0,1
2014-02-10-0,0.0,0.0,0.0,0,1
2014-02-10-3,14.04,13.27,81.24,0,1
2014-02-10-6,29.51,23.75,248.96,0,0
2014-02-10-9,35.79,23.63,239.45,0,0
2014-02-10-12,13.4,9.9,73.91,0,1
2014-02-10-15,15.53,4.46,167.71,0,1
2014-02-10-18,0.0,0.0,0.0,0,1
2014-02-10-21,0.0,0.0,0.0,0,1
2014-02-11-0,0.0,0.0,0.0,0,1
2014-02-11-3,14.36,13.97,52.01,0,1
2014-02-11-6,21.87,18.69,248.5,0,0
2014-02-11-9,28.44,20.89,221.54,0,0
2014-02-11-12,12.63,11.72,36.98,0,1
2014-02-11-15,8.85,4.02,80.75,0,1
2014-02-11-18,0.0,0.0,0.0,0,1
2014-02-11-21,0.0,0.0,0.0,0,1
2014-02-12-0,0.0,0.0,0.0,0,1
2014-02-12-3,14.77,20.01,38.51,0,0
2014-02-12-6,18.31,21.42,97.77,1,0
2014-02-12-9,70.1,75.78,246.3,1,0
2014-02-12-12,21.51,21.99,114.42,0,0
2014-02-12-15,17.63,14.56,102.29,0,1
2014-02-12-18,0.0,0.0,0.0,0,1
2014-02-12-21,0.0,0.0,0.0,0,1
2014-02-13-0,0.0,0.0,0.0,0,1
2014-02-13-3,15.92,19.12,51.21,0,0
2014-02-13-6,17.14,19.88,40.81,1,0
2014-02-13-9,29.01,11.82,249.07,1,1
2014-02-13-12,15.7,16.87,31.27,0,0
2014-02-13-15,11.11,8.03,54.73,0,1
2014-02-13-18,0.0,0.0,0.0,0,1
2014-02-13-21,0.0,0.0,0.0,0,1
2014-02-14-0,0.0,0.0,0.0,0,1
2014-02-14-3,11.94,13.76,31.47,0,1
2014-02-14-6,6.6,5.08,24.42,1,1
2014-02-14-9,44.24,16.02,224.48,1,0
2014-02-14-12,17.24,20.95,70.64,1,0
2014-02-14-15,14.03,12.33,125.16,0,1
2014-02-14-18,0.0,0.0,0.0,0,1
2014-02-14-21,0.0,0.0,0.0,0,1
2014-02-15-0,0.0,0.0,0.0,0,1
2014-02-15-3,16.68,18.68,97.7,0,0
2014-02-15-6,19.1,19.84,35.4,0,0
2014-02-15-9,17.15,17.15,220.37,1,0
2014-02-15-12,16.25,17.94,224.36,1,0
2014-02-15-15,13.4,1.79,61.73,0,1
2014-02-15-18,0.0,0.0,0.0,0,1
2014-02-15-21,0.0,0.0,0.0,0,1
2014-02-16-0,0.0,0.0,0.0,0,1
2014-02-16-3,8.99,7.15,43.23,0,1
2014-02-16-6,14.85,15.1,27.85,0,0
2014-02-16-9,17.05,19.39,38.4,1,0
2014-02-16-12,20.83,22.74,40.26,0,0
2014-02-16-15,9.27,0.0,81.98,0,1
2014-02-16-18,0.0,0.0,0.0,0,1
2014-02-16-21,0.0,0.0,0.0,0,1
2014-02-17-0,0.0,0.0,0.0,0,1
2014-02-17-3,10.45,9.2,90.05,0,1
2014-02-17-6,13.67,13.39,59.21,0,1
2014-02-17-9,16.74,13.0,188.08,0,1
2014-02-17-12,18.47,15.57,248.16,0,0
2014-02-17-15,11.68,6.47,130.81,0,1
2014-02-17-18,0.0,0.0,0.0,0,1
2014-02-17-21,0.0,0.0,0.0,0,1
2014-02-18-0,0.0,0.0,0.0,0,1
2014-02-18-3,7.46,5.06,72.79,0,1
2014-02-18-6,10.21,5.35,211.69,0,1
2014-02-18-9,19.86,19.79,122.23,0,0
2014-02-18-12,19.99,20.28,224.14,0,0
2014-02-18-15,14.53,0.0,139.44,0,1
2014-02-18-18,0.0,0.0,0.0,0,1
2014-02-18-21,0.0,0.0,0.0,0,1
2014-02-19-0,0.0,0.0,0.0,0,1
2014-02-19-3,57.13,0.0,249.07,0,1
2014-02-19-6,91.64,94.59,248.84,0,0
2014-02-19-9,103.25,72.55,249.07,0,0
2014-02-19-12,107.52,112.07,249.07,0,0
2014-02-19-15,26.04,0.0,249.07,0,1
2014-02-19-18,0.0,0.0,0.0,0,1
2014-02-19-21,0.0,0.0,0.0,0,1
2014-02-20-0,0.0,0.0,0.0,0,1
2014-02-20-3,58.35,35.21,249.07,0,0
2014-02-20-6,105.86,96.86,249.07,0,0
2014-02-20-9,98.02,85.24,248.96,0,0
2014-02-20-12,74.23,35.64,249.07,0,0
2014-02-20-15,23.73,0.0,215.42,0,1
2014-02-20-18,0.0,0.0,0.0,0,1
2014-02-20-21,0.0,0.0,0.0,0,1
2014-02-21-0,0.0,0.0,0.0,0,1
2014-02-21-3,8.85,6.84,98.85,0,1
2014-02-21-6,25.74,21.29,169.37,0,0
2014-02-21-9,93.49,96.53,232.61,0,0
2014-02-21-12,79.4,80.11,234.78,0,0
2014-02-21-15,36.37,0.0,213.15,0,1
2014-02-21-18,0.0,0.0,0.0,0,1
2014-02-21-21,0.0,0.0,0.0,0,1
2014-02-22-0,0.0,0.0,0.0,0,1
2014-02-22-3,13.31,13.08,88.77,0,1
2014-02-22-6,26.97,19.66,230.46,0,0
2014-02-22-9,62.2,47.48,239.45,0,0
2014-02-22-12,44.9,38.11,193.31,0,0
2014-02-22-15,24.36,0.0,183.97,0,1
2014-02-22-18,0.0,0.0,0.0,0,1
2014-02-22-21,0.0,0.0,0.0,0,1
2014-02-23-0,0.0,0.0,0.0,0,1
2014-02-23-3,9.83,8.94,61.95,0,1
2014-02-23-6,21.94,10.48,130.71,0,1
2014-02-23-9,79.12,63.56,248.73,0,0
2014-02-23-12,80.53,78.03,214.31,0,0
2014-02-23-15,42.67,0.0,249.07,0,1
2014-02-23-18,0.0,0.0,0.0,0,1
2014-02-23-21,0.0,0.0,0.0,0,1
2014-02-24-0,0.0,0.0,0.0,0,1
2014-02-24-3,7.77,7.46,38.01,0,1
2014-02-24-6,12.03,8.64,207.41,0,1
2014-02-24-9,33.28,25.23,209.31,0,0
2014-02-24-12,0.0,0.0,0.0,0,1
2014-02-24-15,0.0,0.0,0.0,0,1
2014-02-24-18,0.0,0.0,0.0,0,1
2014-02-24-21,0.0,0.0,0.0,0,1
2014-02-25-0,0.0,0.0,0.0,0,1
2014-02-25-3,2.54,0.0,21.11,0,1
2014-02-25-6,4.59,3.59,22.11,0,1
2014-02-25-9,17.9,5.65,216.18,0,1
2014-02-25-12,32.3,22.19,223.6,0,0
2014-02-25-15,4.92,0.0,71.66,0,1
2014-02-25-18,0.0,0.0,0.0,0,1
2014-02-25-21,0.0,0.0,0.0,0,1
2014-02-26-0,0.0,0.0,0.0,0,1
2014-02-26-3,9.39,6.86,104.05,0,1
2014-02-26-6,5.04,4.46,25.23,0,1
2014-02-26-9,5.09,2.67,76.77,0,1
2014-02-26-12,4.28,1.78,28.82,0,1
2014-02-26-15,4.04,0.0,44.96,0,1
2014-02-26-18,0.0,0.0,0.0,0,1
2014-02-26-21,0.0,0.0,0.0,0,1
2014-02-27-0,0.0,0.0,0.0,0,1
2014-02-27-3,7.65,6.56,69.73,0,1
2014-02-27-6,5.18,4.47,18.2,0,1
2014-02-27-9,15.38,4.76,211.37,0,1
2014-02-27-12,73.46,69.39,224.27,0,0
2014-02-27-15,31.66,0.0,248.96,0,1
2014-02-27-18,0.0,0.0,0.0,0,1
2014-02-27-21,0.0,0.0,0.0,0,1
2014-02-28-0,0.0,0.0,0.0,0,1
2014-02-28-3,8.63,9.22,33.23,0,1
2014-02-28-6,33.78,11.86,241.09,0,1
2014-02-28-9,71.18,52.03,249.07,0,0
2014-02-28-12,17.1,14.26,193.92,0,1
2014-02-28-15,4.22,0.0,47.98,0,1
2014-02-28-18,0.0,0.0,0.0,0,1
2014-02-28-21,0.0,0.0,0.0,0,1
2014-03-01-0,0.0,0.0,0.0,0,1
2014-03-01-3,6.74,4.47,131.22,0,1
2014-03-01-6,32.92,26.76,206.1,0,0
2014-03-01-9,78.45,69.49,240.64,0,0
2014-03-01-12,28.0,15.47,158.34,0,0
2014-03-01-15,5.07,0.0,90.99,0,1
2014-03-01-18,0.0,0.0,0.0,0,1
2014-03-01-21,0.0,0.0,0.0,0,1
2014-03-02-0,0.0,0.0,0.0,0,1
2014-03-02-3,7.32,6.26,49.59,0,1
2014-03-02-6,6.8,5.65,68.76,0,1
2014-03-02-9,7.99,5.04,183.86,0,1
2014-03-02-12,7.88,5.37,37.97,0,1
2014-03-02-15,4.65,0.0,63.93,0,1
2014-03-02-18,0.0,0.0,0.0,0,1
2014-03-02-21,0.0,0.0,0.0,0,1
2014-03-03-0,0.0,0.0,0.0,0,1
2014-03-03-3,8.91,1.19,173.79,0,1
2014-03-03-6,23.48,15.69,204.41,0,0
2014-03-03-9,40.82,30.37,234.82,0,0
2014-03-03-12,57.57,45.47,222.15,0,0
2014-03-03-15,6.1,0.0,152.62,0,1
2014-03-03-18,0.0,0.0,0.0,0,1
2014-03-03-21,0.0,0.0,0.0,0,1
2014-03-04-0,0.0,0.0,0.0,0,1
2014-03-04-3,6.9,3.26,49.75,0,1
2014-03-04-6,4.96,4.17,27.64,0,1
2014-03-04-9,43.13,27.36,248.96,0,0
2014-03-04-12,24.66,20.83,183.95,0,0
2014-03-04-15,12.74,0.0,92.34,0,1
2014-03-04-18,0.0,0.0,0.0,0,1
2014-03-04-21,0.0,0.0,0.0,0,1
2014-03-05-0,0.0,0.0,0.0,0,1
2014-03-05-3,11.23,0.0,136.69,0,1
2014-03-05-6,5.09,4.77,24.68,0,1
2014-03-05-9,26.57,10.37,169.09,0,1
2014-03-05-12,15.66,8.01,108.82,0,1
2014-03-05-15,9.04,0.0,108.66,0,1
2014-03-05-18,0.0,0.0,0.0,0,1
2014-03-05-21,0.0,0.0,0.0,0,1
2014-03-06-0,0.0,0.0,0.0,0,1
2014-03-06-3,5.76,0.0,33.36,0,1
2014-03-06-6,5.67,5.65,30.79,0,1
2014-03-06-9,2.89,2.67,17.06,0,1
2014-03-06-12,29.57,26.58,159.19,0,0
2014-03-06-15,12.1,0.0,200.28,0,1
2014-03-06-18,0.0,0.0,0.0,0,1
2014-03-06-21,0.0,0.0,0.0,0,1
2014-03-07-0,0.0,0.0,0.0,0,1
2014-03-07-3,6.45,0.0,44.19,0,1
2014-03-07-6,5.65,4.47,28.66,0,1
2014-03-07-9,2.96,1.78,20.79,0,1
2014-03-07-12,3.59,1.48,29.38,0,1
2014-03-07-15,6.45,0.0,134.93,0,1
2014-03-07-18,0.0,0.0,0.0,0,1
2014-03-07-21,0.0,0.0,0.0,0,1
2014-03-08-0,0.0,0.0,0.0,0,1
2014-03-08-3,6.15,0.0,247.93,0,1
2014-03-08-6,9.71,5.34,213.12,0,1
2014-03-08-9,13.11,5.92,201.04,0,1
2014-03-08-12,3.5,1.79,28.99,0,1
2014-03-08-15,5.62,0.0,132.28,0,1
2014-03-08-18,0.0,0.0,0.0,0,1
2014-03-08-21,0.0,0.0,0.0,0,1
2014-03-09-0,0.0,0.0,0.0,0,1
2014-03-09-3,6.87,0.0,247.13,0,1
2014-03-09-6,8.93,6.87,245.54,0,1
2014-03-09-9,8.21,4.16,190.82,0,1
2014-03-09-12,4.13,1.79,58.35,0,1
2014-03-09-15,5.86,0.0,128.65,0,1
2014-03-09-18,0.0,0.0,0.0,0,1
2014-03-09-21,0.0,0.0,0.0,0,1
2014-03-10-0,0.0,0.0,0.0,0,1
2014-03-10-3,6.58,0.0,43.62,0,1
2014-03-10-6,14.65,11.93,248.84,0,1
2014-03-10-9,52.45,32.37,249.07,0,0
2014-03-10-12,25.72,17.98,139.78,0,0
2014-03-10-15,6.07,0.0,157.69,0,1
2014-03-10-18,0.0,0.0,0.0,0,1
2014-03-10-21,0.0,0.0,0.0,0,1
2014-03-11-0,0.0,0.0,0.0,0,1
2014-03-11-3,5.02,0.0,29.61,0,1
2014-03-11-6,14.91,17.1,222.71,0,0
2014-03-11-9,16.89,18.25,54.6,0,0
2014-03-11-12,28.81,22.95,113.78,0,0
2014-03-11-15,2.1,0.0,87.84,0,1
